profile_name,year,rep_period,timestep,value CY_30-97_40-13_50-98
availability-wind2030,2030,1,727,0.518
availability-wind2030,2030,1,728,0.507
availability-wind2030,2030,1,729,0.498
availability-wind2030,2030,1,730,0.494
availability-wind2030,2030,1,731,0.516
availability-wind2030,2030,1,732,0.504
availability-wind2030,2030,1,733,0.472
availability-wind2030,2030,1,734,0.435
availability-wind2030,2030,1,735,0.395
availability-wind2030,2030,1,736,0.371
availability-wind2030,2030,1,737,0.328
availability-wind2030,2030,1,738,0.273
availability-wind2030,2030,1,739,0.215
availability-wind2030,2030,1,740,0.163
availability-wind2030,2030,1,741,0.136
availability-wind2030,2030,1,742,0.137
availability-wind2030,2030,1,743,0.151
availability-wind2030,2030,1,744,0.164
availability-wind2030,2030,1,745,0.181
availability-wind2030,2030,1,746,0.192
availability-wind2030,2030,1,747,0.203
availability-wind2030,2030,1,748,0.209
availability-wind2030,2030,1,749,0.212
availability-wind2030,2030,1,750,0.222
availability-wind2030,2030,1,751,0.236
availability-wind2030,2030,1,752,0.250
availability-wind2030,2030,1,753,0.263
availability-wind2030,2030,1,754,0.277
availability-wind2030,2030,1,755,0.324
availability-wind2030,2030,1,756,0.356
availability-wind2030,2030,1,757,0.377
availability-wind2030,2030,1,758,0.379
availability-wind2030,2030,1,759,0.386
availability-wind2030,2030,1,760,0.386
availability-wind2030,2030,1,761,0.401
availability-wind2030,2030,1,762,0.441
availability-wind2030,2030,1,763,0.497
availability-wind2030,2030,1,764,0.532
availability-wind2030,2030,1,765,0.572
availability-wind2030,2030,1,766,0.618
availability-wind2030,2030,1,767,0.647
availability-wind2030,2030,1,768,0.675
availability-wind2030,2030,1,769,0.694
availability-wind2030,2030,1,770,0.692
availability-wind2030,2030,1,771,0.677
availability-wind2030,2030,1,772,0.675
availability-wind2030,2030,1,773,0.684
availability-wind2030,2030,1,774,0.691
availability-wind2030,2030,1,775,0.700
availability-wind2030,2030,1,776,0.694
availability-wind2030,2030,1,777,0.675
availability-wind2030,2030,1,778,0.662
availability-wind2030,2030,1,779,0.634
availability-wind2030,2030,1,780,0.633
availability-wind2030,2030,1,781,0.634
availability-wind2030,2030,1,782,0.640
availability-wind2030,2030,1,783,0.658
availability-wind2030,2030,1,784,0.669
availability-wind2030,2030,1,785,0.658
availability-wind2030,2030,1,786,0.640
availability-wind2030,2030,1,787,0.629
availability-wind2030,2030,1,788,0.617
availability-wind2030,2030,1,789,0.608
availability-wind2030,2030,1,790,0.612
availability-wind2030,2030,1,791,0.610
availability-wind2030,2030,1,792,0.544
availability-wind2030,2030,1,793,0.504
availability-wind2030,2030,1,794,0.467
availability-wind2030,2030,1,795,0.447
availability-wind2030,2030,1,796,0.472
availability-wind2030,2030,1,797,0.442
availability-wind2030,2030,1,798,0.394
availability-wind2030,2030,1,799,0.373
availability-wind2030,2030,1,800,0.360
availability-wind2030,2030,1,801,0.357
availability-wind2030,2030,1,802,0.387
availability-wind2030,2030,1,803,0.429
availability-wind2030,2030,1,804,0.440
availability-wind2030,2030,1,805,0.508
availability-wind2030,2030,1,806,0.604
availability-wind2030,2030,1,807,0.679
availability-wind2030,2030,1,808,0.765
availability-wind2030,2030,1,809,0.863
availability-wind2030,2030,1,810,0.911
availability-wind2030,2030,1,811,0.924
availability-wind2030,2030,1,812,0.922
availability-wind2030,2030,1,813,0.925
availability-wind2030,2030,1,814,0.930
availability-wind2030,2030,1,815,0.942
availability-wind2030,2030,1,816,0.937
availability-wind2030,2030,1,817,0.917
availability-wind2030,2030,1,818,0.901
availability-wind2030,2030,1,819,0.890
availability-wind2030,2030,1,820,0.884
availability-wind2030,2030,1,821,0.881
availability-wind2030,2030,1,822,0.871
availability-wind2030,2030,1,823,0.824
availability-wind2030,2030,1,824,0.714
availability-wind2030,2030,1,825,0.652
availability-wind2030,2030,1,826,0.597
availability-wind2030,2030,1,827,0.594
availability-wind2030,2030,1,828,0.568
availability-wind2030,2030,1,829,0.559
availability-wind2030,2030,1,830,0.570
availability-wind2030,2030,1,831,0.604
availability-wind2030,2030,1,832,0.639
availability-wind2030,2030,1,833,0.679
availability-wind2030,2030,1,834,0.717
availability-wind2030,2030,1,835,0.753
availability-wind2030,2030,1,836,0.752
availability-wind2030,2030,1,837,0.790
availability-wind2030,2030,1,838,0.746
availability-wind2030,2030,1,839,0.674
availability-wind2030,2030,1,840,0.620
availability-wind2030,2030,1,841,0.579
availability-wind2030,2030,1,842,0.534
availability-wind2030,2030,1,843,0.492
availability-wind2030,2030,1,844,0.458
availability-wind2030,2030,1,845,0.440
availability-wind2030,2030,1,846,0.444
availability-wind2030,2030,1,847,0.461
availability-wind2030,2030,1,848,0.474
availability-wind2030,2030,1,849,0.474
availability-wind2030,2030,1,850,0.472
availability-wind2030,2030,1,851,0.493
availability-wind2030,2030,1,852,0.514
availability-wind2030,2030,1,853,0.533
availability-wind2030,2030,1,854,0.552
availability-wind2030,2030,1,855,0.570
availability-wind2030,2030,1,856,0.615
availability-wind2030,2030,1,857,0.626
availability-wind2030,2030,1,858,0.647
availability-wind2030,2030,1,859,0.699
availability-wind2030,2030,1,860,0.720
availability-wind2030,2030,1,861,0.727
availability-wind2030,2030,1,862,0.761
availability-wind2030,2030,1,863,0.773
availability-wind2030,2030,1,864,0.828
availability-wind2030,2030,1,865,0.859
availability-wind2030,2030,1,866,0.851
availability-wind2030,2030,1,867,0.838
availability-wind2030,2030,1,868,0.842
availability-wind2030,2030,1,869,0.831
availability-wind2030,2030,1,870,0.808
availability-wind2030,2030,1,871,0.796
availability-wind2030,2030,1,872,0.791
availability-wind2030,2030,1,873,0.813
availability-wind2030,2030,1,874,0.871
availability-wind2030,2030,1,875,0.894
availability-wind2030,2030,1,876,0.919
availability-wind2030,2030,1,877,0.923
availability-wind2030,2030,1,878,0.924
availability-wind2030,2030,1,879,0.925
availability-wind2030,2030,1,880,0.926
availability-wind2030,2030,1,881,0.923
availability-wind2030,2030,1,882,0.922
availability-wind2030,2030,1,883,0.912
availability-wind2030,2030,1,884,0.907
availability-wind2030,2030,1,885,0.888
availability-wind2030,2030,1,886,0.865
availability-wind2030,2030,1,887,0.938
availability-wind2030,2030,1,888,0.949
availability-wind2030,2030,1,889,0.949
availability-wind2030,2030,1,890,0.948
availability-wind2030,2030,1,891,0.944
availability-wind2030,2030,1,892,0.945
availability-wind2030,2030,1,893,0.942
availability-wind2030,2030,1,894,0.942
availability-wind2030,2030,1,895,0.943
availability-wind2030,2030,1,896,0.945
availability-wind2030,2030,1,897,0.946
availability-wind2030,2030,1,898,0.946
availability-wind2030,2030,1,899,0.945
availability-wind2030,2030,1,900,0.947
availability-wind2030,2030,1,901,0.946
availability-wind2030,2030,1,902,0.944
availability-wind2030,2030,1,903,0.938
availability-wind2030,2030,1,904,0.916
availability-wind2030,2030,1,905,0.823
availability-wind2030,2030,1,906,0.748
availability-wind2030,2030,1,907,0.722
availability-wind2030,2030,1,908,0.732
availability-wind2030,2030,1,909,0.748
availability-wind2030,2030,1,910,0.771
availability-wind2030,2030,1,911,0.806
availability-wind2030,2030,1,912,0.819
availability-wind2030,2030,1,913,0.814
availability-wind2030,2030,1,914,0.796
availability-wind2030,2030,1,915,0.756
availability-wind2030,2030,1,916,0.748
availability-wind2030,2030,1,917,0.745
availability-wind2030,2030,1,918,0.703
availability-wind2030,2030,1,919,0.670
availability-wind2030,2030,1,920,0.673
availability-wind2030,2030,1,921,0.708
availability-wind2030,2030,1,922,0.750
availability-wind2030,2030,1,923,0.760
availability-wind2030,2030,1,924,0.773
availability-wind2030,2030,1,925,0.778
availability-wind2030,2030,1,926,0.782
availability-wind2030,2030,1,927,0.784
availability-wind2030,2030,1,928,0.795
availability-wind2030,2030,1,929,0.807
availability-wind2030,2030,1,930,0.821
availability-wind2030,2030,1,931,0.829
availability-wind2030,2030,1,932,0.836
availability-wind2030,2030,1,933,0.833
availability-wind2030,2030,1,934,0.839
availability-wind2030,2030,1,935,0.861
availability-wind2030,2030,1,936,0.884
availability-wind2030,2030,1,937,0.889
availability-wind2030,2030,1,938,0.902
availability-wind2030,2030,1,939,0.918
availability-wind2030,2030,1,940,0.926
availability-wind2030,2030,1,941,0.927
availability-wind2030,2030,1,942,0.930
availability-wind2030,2030,1,943,0.934
availability-wind2030,2030,1,944,0.925
availability-wind2030,2030,1,945,0.923
availability-wind2030,2030,1,946,0.929
availability-wind2030,2030,1,947,0.941
availability-wind2030,2030,1,948,0.940
availability-wind2030,2030,1,949,0.940
availability-wind2030,2030,1,950,0.937
availability-wind2030,2030,1,951,0.927
availability-wind2030,2030,1,952,0.918
availability-wind2030,2030,1,953,0.907
availability-wind2030,2030,1,954,0.886
availability-wind2030,2030,1,955,0.845
availability-wind2030,2030,1,956,0.820
availability-wind2030,2030,1,957,0.802
availability-wind2030,2030,1,958,0.790
availability-wind2030,2030,1,959,0.796
availability-wind2030,2030,1,960,0.781
availability-wind2030,2030,1,961,0.834
availability-wind2030,2030,1,962,0.903
availability-wind2030,2030,1,963,0.925
availability-wind2030,2030,1,964,0.917
availability-wind2030,2030,1,965,0.891
availability-wind2030,2030,1,966,0.908
availability-wind2030,2030,1,967,0.924
availability-wind2030,2030,1,968,0.935
availability-wind2030,2030,1,969,0.914
availability-wind2030,2030,1,970,0.814
availability-wind2030,2030,1,971,0.783
availability-wind2030,2030,1,972,0.776
availability-wind2030,2030,1,973,0.759
availability-wind2030,2030,1,974,0.768
availability-wind2030,2030,1,975,0.797
availability-wind2030,2030,1,976,0.830
availability-wind2030,2030,1,977,0.899
availability-wind2030,2030,1,978,0.940
availability-wind2030,2030,1,979,0.945
availability-wind2030,2030,1,980,0.948
availability-wind2030,2030,1,981,0.950
availability-wind2030,2030,1,982,0.950
availability-wind2030,2030,1,983,0.948
availability-wind2030,2030,1,984,0.940
availability-wind2030,2030,1,985,0.940
availability-wind2030,2030,1,986,0.894
availability-wind2030,2030,1,987,0.889
availability-wind2030,2030,1,988,0.910
availability-wind2030,2030,1,989,0.927
availability-wind2030,2030,1,990,0.930
availability-wind2030,2030,1,991,0.940
availability-wind2030,2030,1,992,0.945
availability-wind2030,2030,1,993,0.947
availability-wind2030,2030,1,994,0.947
availability-wind2030,2030,1,995,0.946
availability-wind2030,2030,1,996,0.945
availability-wind2030,2030,1,997,0.944
availability-wind2030,2030,1,998,0.944
availability-wind2030,2030,1,999,0.942
availability-wind2030,2030,1,1000,0.937
availability-wind2030,2030,1,1001,0.930
availability-wind2030,2030,1,1002,0.926
availability-wind2030,2030,1,1003,0.922
availability-wind2030,2030,1,1004,0.914
availability-wind2030,2030,1,1005,0.906
availability-wind2030,2030,1,1006,0.892
availability-wind2030,2030,1,1007,0.852
availability-wind2030,2030,1,1008,0.831
availability-wind2030,2030,1,1009,0.801
availability-wind2030,2030,1,1010,0.753
availability-wind2030,2030,1,1011,0.680
availability-wind2030,2030,1,1012,0.571
availability-wind2030,2030,1,1013,0.482
availability-wind2030,2030,1,1014,0.411
availability-wind2030,2030,1,1015,0.366
availability-wind2030,2030,1,1016,0.350
availability-wind2030,2030,1,1017,0.341
availability-wind2030,2030,1,1018,0.327
availability-wind2030,2030,1,1019,0.320
availability-wind2030,2030,1,1020,0.341
availability-wind2030,2030,1,1021,0.373
availability-wind2030,2030,1,1022,0.427
availability-wind2030,2030,1,1023,0.511
availability-wind2030,2030,1,1024,0.576
availability-wind2030,2030,1,1025,0.630
availability-wind2030,2030,1,1026,0.696
availability-wind2030,2030,1,1027,0.784
availability-wind2030,2030,1,1028,0.860
availability-wind2030,2030,1,1029,0.889
availability-wind2030,2030,1,1030,0.884
availability-wind2030,2030,1,1031,0.837
availability-wind2030,2030,1,1032,0.822
availability-wind2030,2030,1,1033,0.818
availability-wind2030,2030,1,1034,0.804
availability-wind2030,2030,1,1035,0.804
availability-wind2030,2030,1,1036,0.816
availability-wind2030,2030,1,1037,0.824
availability-wind2030,2030,1,1038,0.823
availability-wind2030,2030,1,1039,0.825
availability-wind2030,2030,1,1040,0.829
availability-wind2030,2030,1,1041,0.828
availability-wind2030,2030,1,1042,0.813
availability-wind2030,2030,1,1043,0.795
availability-wind2030,2030,1,1044,0.769
availability-wind2030,2030,1,1045,0.752
availability-wind2030,2030,1,1046,0.743
availability-wind2030,2030,1,1047,0.740
availability-wind2030,2030,1,1048,0.738
availability-wind2030,2030,1,1049,0.716
availability-wind2030,2030,1,1050,0.684
availability-wind2030,2030,1,1051,0.663
availability-wind2030,2030,1,1052,0.651
availability-wind2030,2030,1,1053,0.680
availability-wind2030,2030,1,1054,0.738
availability-wind2030,2030,1,1055,0.837
availability-wind2030,2030,1,1056,0.854
availability-wind2030,2030,1,1057,0.840
availability-wind2030,2030,1,1058,0.815
availability-wind2030,2030,1,1059,0.761
availability-wind2030,2030,1,1060,0.689
availability-wind2030,2030,1,1061,0.611
availability-wind2030,2030,1,1062,0.524
availability-wind2030,2030,1,1063,0.431
availability-wind2030,2030,1,1064,0.388
availability-wind2030,2030,1,1065,0.382
availability-wind2030,2030,1,1066,0.405
availability-wind2030,2030,1,1067,0.479
availability-wind2030,2030,1,1068,0.487
availability-wind2030,2030,1,1069,0.462
availability-wind2030,2030,1,1070,0.421
availability-wind2030,2030,1,1071,0.392
availability-wind2030,2030,1,1072,0.361
availability-wind2030,2030,1,1073,0.319
availability-wind2030,2030,1,1074,0.274
availability-wind2030,2030,1,1075,0.254
availability-wind2030,2030,1,1076,0.258
availability-wind2030,2030,1,1077,0.265
availability-wind2030,2030,1,1078,0.263
availability-wind2030,2030,1,1079,0.304
availability-wind2030,2030,1,1080,0.309
availability-wind2030,2030,1,1081,0.311
availability-wind2030,2030,1,1082,0.334
availability-wind2030,2030,1,1083,0.382
availability-wind2030,2030,1,1084,0.445
availability-wind2030,2030,1,1085,0.486
availability-wind2030,2030,1,1086,0.511
availability-wind2030,2030,1,1087,0.502
availability-wind2030,2030,1,1088,0.466
availability-wind2030,2030,1,1089,0.394
availability-wind2030,2030,1,1090,0.343
availability-wind2030,2030,1,1091,0.266
availability-wind2030,2030,1,1092,0.212
availability-wind2030,2030,1,1093,0.191
availability-wind2030,2030,1,1094,0.172
availability-wind2030,2030,1,1095,0.147
availability-wind2030,2030,1,1096,0.136
availability-wind2030,2030,1,1097,0.119
availability-wind2030,2030,1,1098,0.090
availability-wind2030,2030,1,1099,0.072
availability-wind2030,2030,1,1100,0.081
availability-wind2030,2030,1,1101,0.100
availability-wind2030,2030,1,1102,0.141
availability-wind2030,2030,1,1103,0.227
availability-wind2030,2030,1,1104,0.270
availability-wind2030,2030,1,1105,0.315
availability-wind2030,2030,1,1106,0.353
availability-wind2030,2030,1,1107,0.396
availability-wind2030,2030,1,1108,0.461
availability-wind2030,2030,1,1109,0.533
availability-wind2030,2030,1,1110,0.604
availability-wind2030,2030,1,1111,0.676
availability-wind2030,2030,1,1112,0.758
availability-wind2030,2030,1,1113,0.816
availability-wind2030,2030,1,1114,0.857
availability-wind2030,2030,1,1115,0.907
availability-wind2030,2030,1,1116,0.917
availability-wind2030,2030,1,1117,0.917
availability-wind2030,2030,1,1118,0.921
availability-wind2030,2030,1,1119,0.932
availability-wind2030,2030,1,1120,0.940
availability-wind2030,2030,1,1121,0.940
availability-wind2030,2030,1,1122,0.940
availability-wind2030,2030,1,1123,0.936
availability-wind2030,2030,1,1124,0.931
availability-wind2030,2030,1,1125,0.935
availability-wind2030,2030,1,1126,0.941
availability-wind2030,2030,1,1127,0.934
availability-wind2030,2030,1,1128,0.935
availability-wind2030,2030,1,1129,0.938
availability-wind2030,2030,1,1130,0.944
availability-wind2030,2030,1,1131,0.944
availability-wind2030,2030,1,1132,0.944
availability-wind2030,2030,1,1133,0.941
availability-wind2030,2030,1,1134,0.936
availability-wind2030,2030,1,1135,0.934
availability-wind2030,2030,1,1136,0.939
availability-wind2030,2030,1,1137,0.942
availability-wind2030,2030,1,1138,0.944
availability-wind2030,2030,1,1139,0.944
availability-wind2030,2030,1,1140,0.946
availability-wind2030,2030,1,1141,0.945
availability-wind2030,2030,1,1142,0.942
availability-wind2030,2030,1,1143,0.935
availability-wind2030,2030,1,1144,0.939
availability-wind2030,2030,1,1145,0.930
availability-wind2030,2030,1,1146,0.923
availability-wind2030,2030,1,1147,0.912
availability-wind2030,2030,1,1148,0.909
availability-wind2030,2030,1,1149,0.898
availability-wind2030,2030,1,1150,0.896
availability-wind2030,2030,1,1151,0.920
availability-wind2030,2030,1,1152,0.937
